entry_time,exit_time,side,contracts,entry_price,exit_price,pnl_points,gross_pnl,net_pnl,commission_exit,slippage_points_assumed
2019-11-26 00:18:00+00:00,2019-11-26 00:19:00+00:00,SHORT,1,8379.75,8379.5,0.25,0.5,0.0,0.5,0.25
2019-11-26 01:00:00+00:00,2019-11-26 01:01:00+00:00,SHORT,1,8388.75,8387.0,1.75,3.5,3.0,0.5,0.25
2019-11-26 01:35:00+00:00,2019-11-26 01:36:00+00:00,SHORT,1,8386.25,8387.5,-1.25,-2.5,-3.0,0.5,0.25
2019-11-26 01:47:00+00:00,2019-11-26 01:48:00+00:00,SHORT,1,8412.5,8411.0,1.5,3.0,2.5,0.5,0.25
2019-11-26 01:50:00+00:00,2019-11-26 01:51:00+00:00,SHORT,1,8401.25,8400.75,0.5,1.0,0.5,0.5,0.25
2019-11-26 03:33:00+00:00,2019-11-26 03:34:00+00:00,SHORT,1,8383.75,8384.25,-0.5,-1.0,-1.5,0.5,0.25
2019-11-26 05:10:00+00:00,2019-11-26 05:13:00+00:00,SHORT,1,8389.75,8390.0,-0.25,-0.5,-1.0,0.5,0.25
2019-11-26 05:31:00+00:00,2019-11-26 05:32:00+00:00,SHORT,1,8382.0,8381.75,0.25,0.5,0.0,0.5,0.25
2019-11-26 06:31:00+00:00,2019-11-26 06:36:00+00:00,LONG,1,8376.5,8377.5,1.0,2.0,1.5,0.5,0.25
2019-11-26 07:00:00+00:00,2019-11-26 07:01:00+00:00,SHORT,1,8381.5,8382.75,-1.25,-2.5,-3.0,0.5,0.25
2019-11-26 07:18:00+00:00,2019-11-26 07:19:00+00:00,SHORT,1,8384.25,8384.25,-0.0,-0.0,-0.5,0.5,0.25
2019-11-26 07:47:00+00:00,2019-11-26 07:48:00+00:00,SHORT,1,8383.5,8384.0,-0.5,-1.0,-1.5,0.5,0.25
2019-11-26 08:54:00+00:00,2019-11-26 08:55:00+00:00,LONG,1,8374.25,8374.5,0.25,0.5,0.0,0.5,0.25
2019-11-26 09:12:00+00:00,2019-11-26 09:14:00+00:00,LONG,1,8367.5,8367.75,0.25,0.5,0.0,0.5,0.25
2019-11-26 09:29:00+00:00,2019-11-26 09:30:00+00:00,SHORT,1,8367.75,8367.5,0.25,0.5,0.0,0.5,0.25
2019-11-26 09:54:00+00:00,2019-11-26 09:55:00+00:00,SHORT,1,8372.25,8373.5,-1.25,-2.5,-3.0,0.5,0.25
2019-11-26 11:11:00+00:00,2019-11-26 11:12:00+00:00,SHORT,1,8375.75,8376.25,-0.5,-1.0,-1.5,0.5,0.25
2019-11-26 12:24:00+00:00,2019-11-26 12:25:00+00:00,SHORT,1,8378.75,8379.5,-0.75,-1.5,-2.0,0.5,0.25
2019-11-26 12:40:00+00:00,2019-11-26 12:41:00+00:00,SHORT,1,8380.25,8380.25,-0.0,-0.0,-0.5,0.5,0.25
2019-11-26 14:32:00+00:00,2019-11-26 14:33:00+00:00,SHORT,1,8392.5,8376.25,16.25,32.5,32.0,0.5,0.25
2019-11-26 15:17:00+00:00,2019-11-26 15:19:00+00:00,SHORT,1,8403.75,8384.0,19.75,39.5,39.0,0.5,0.25
2019-11-26 16:05:00+00:00,2019-11-26 16:07:00+00:00,SHORT,1,8408.25,8412.75,-4.5,-9.0,-9.5,0.5,0.25
2019-11-26 16:47:00+00:00,2019-11-26 16:48:00+00:00,SHORT,1,8394.75,8391.25,3.5,7.0,6.5,0.5,0.25
2019-11-26 18:34:00+00:00,2019-11-26 18:37:00+00:00,LONG,1,8391.75,8392.5,0.75,1.5,1.0,0.5,0.25
2019-11-26 19:36:00+00:00,2019-11-26 19:37:00+00:00,LONG,1,8390.5,8390.25,-0.25,-0.5,-1.0,0.5,0.25
2019-11-26 20:08:00+00:00,2019-11-26 20:10:00+00:00,LONG,1,8387.5,8386.25,-1.25,-2.5,-3.0,0.5,0.25
2019-11-26 20:11:00+00:00,2019-11-26 20:14:00+00:00,LONG,1,8386.75,8386.25,-0.5,-1.0,-1.5,0.5,0.25
2019-11-26 20:39:00+00:00,2019-11-26 20:41:00+00:00,SHORT,1,8393.0,8393.0,-0.0,-0.0,-0.5,0.5,0.25
2019-11-26 20:45:00+00:00,2019-11-26 20:47:00+00:00,SHORT,1,8397.0,8398.25,-1.25,-2.5,-3.0,0.5,0.25
2019-11-26 20:48:00+00:00,2019-11-26 20:49:00+00:00,SHORT,1,8396.75,8398.75,-2.0,-4.0,-4.5,0.5,0.25
2019-11-26 20:50:00+00:00,2019-11-26 20:51:00+00:00,SHORT,1,8396.0,8396.0,-0.0,-0.0,-0.5,0.5,0.25
2019-11-26 21:31:00+00:00,2019-11-26 21:32:00+00:00,SHORT,1,8403.75,8430.25,-26.5,-53.0,-53.5,0.5,0.25
2019-11-26 23:24:00+00:00,2019-11-26 23:25:00+00:00,SHORT,1,8400.0,8401.0,-1.0,-2.0,-2.5,0.5,0.25
2019-11-27 00:09:00+00:00,2019-11-27 00:10:00+00:00,SHORT,1,8402.0,8402.75,-0.75,-1.5,-2.0,0.5,0.25
2019-11-27 00:46:00+00:00,2019-11-27 00:47:00+00:00,SHORT,1,8400.75,8400.75,-0.0,-0.0,-0.5,0.5,0.25
2019-11-27 01:40:00+00:00,2019-11-27 01:41:00+00:00,LONG,1,8399.75,8401.0,1.25,2.5,2.0,0.5,0.25
2019-11-27 02:27:00+00:00,2019-11-27 02:29:00+00:00,SHORT,1,8407.0,8406.5,0.5,1.0,0.5,0.5,0.25
2019-11-27 03:21:00+00:00,2019-11-27 03:22:00+00:00,SHORT,1,8408.5,8409.5,-1.0,-2.0,-2.5,0.5,0.25
2019-11-27 03:38:00+00:00,2019-11-27 03:39:00+00:00,SHORT,1,8411.0,8411.5,-0.5,-1.0,-1.5,0.5,0.25
2019-11-27 05:11:00+00:00,2019-11-27 05:13:00+00:00,SHORT,1,8429.25,8413.5,15.75,31.5,31.0,0.5,0.25
2019-11-27 06:08:00+00:00,2019-11-27 06:09:00+00:00,SHORT,1,8409.75,8410.0,-0.25,-0.5,-1.0,0.5,0.25
2019-11-27 07:08:00+00:00,2019-11-27 07:09:00+00:00,SHORT,1,8414.75,8434.5,-19.75,-39.5,-40.0,0.5,0.25
2019-11-27 07:10:00+00:00,2019-11-27 07:11:00+00:00,SHORT,1,8414.75,8415.25,-0.5,-1.0,-1.5,0.5,0.25
2019-11-27 07:57:00+00:00,2019-11-27 07:58:00+00:00,SHORT,1,8419.0,8418.5,0.5,1.0,0.5,0.5,0.25
2019-11-27 08:21:00+00:00,2019-11-27 08:22:00+00:00,LONG,1,8428.25,8411.5,-16.75,-33.5,-34.0,0.5,0.25
2019-11-27 10:05:00+00:00,2019-11-27 10:06:00+00:00,SHORT,1,8429.25,8429.25,-0.0,-0.0,-0.5,0.5,0.25
2019-11-27 10:23:00+00:00,2019-11-27 10:24:00+00:00,SHORT,1,8427.75,8428.0,-0.25,-0.5,-1.0,0.5,0.25
2019-11-27 11:52:00+00:00,2019-11-27 11:53:00+00:00,LONG,1,8419.0,8418.25,-0.75,-1.5,-2.0,0.5,0.25
2019-11-27 12:41:00+00:00,2019-11-27 12:43:00+00:00,LONG,1,8415.75,8415.5,-0.25,-0.5,-1.0,0.5,0.25
2019-11-27 13:39:00+00:00,2019-11-27 13:40:00+00:00,SHORT,1,8419.5,8420.0,-0.5,-1.0,-1.5,0.5,0.25
2019-11-27 14:00:00+00:00,2019-11-27 14:01:00+00:00,SHORT,1,8413.75,8414.0,-0.25,-0.5,-1.0,0.5,0.25
2019-11-27 14:31:00+00:00,2019-11-27 14:32:00+00:00,SHORT,1,8406.0,8410.0,-4.0,-8.0,-8.5,0.5,0.25
2019-11-27 14:48:00+00:00,2019-11-27 14:49:00+00:00,SHORT,1,8411.25,8435.0,-23.75,-47.5,-48.0,0.5,0.25
2019-11-27 15:24:00+00:00,2019-11-27 15:25:00+00:00,SHORT,1,8435.5,8422.0,13.5,27.0,26.5,0.5,0.25
2019-11-27 15:49:00+00:00,2019-11-27 15:50:00+00:00,SHORT,1,8426.0,8425.0,1.0,2.0,1.5,0.5,0.25
2019-11-27 16:30:00+00:00,2019-11-27 16:31:00+00:00,SHORT,1,8429.75,8430.75,-1.0,-2.0,-2.5,0.5,0.25
2019-11-27 16:43:00+00:00,2019-11-27 16:44:00+00:00,SHORT,1,8433.25,8434.0,-0.75,-1.5,-2.0,0.5,0.25
2019-11-27 18:37:00+00:00,2019-11-27 18:38:00+00:00,SHORT,1,8444.75,8444.5,0.25,0.5,0.0,0.5,0.25
2019-11-27 19:07:00+00:00,2019-11-27 19:08:00+00:00,SHORT,1,8440.75,8441.25,-0.5,-1.0,-1.5,0.5,0.25
2019-11-27 20:38:00+00:00,2019-11-27 20:39:00+00:00,SHORT,1,8443.0,8443.25,-0.25,-0.5,-1.0,0.5,0.25
2019-11-27 21:01:00+00:00,2019-11-27 21:04:00+00:00,SHORT,1,8474.0,8453.0,21.0,42.0,41.5,0.5,0.25
2019-11-27 21:56:00+00:00,2019-11-27 21:57:00+00:00,SHORT,1,8456.75,8456.75,-0.0,-0.0,-0.5,0.5,0.25
2019-11-27 23:09:00+00:00,2019-11-27 23:13:00+00:00,LONG,1,8429.0,8427.0,-2.0,-4.0,-4.5,0.5,0.25
2019-11-27 23:14:00+00:00,2019-11-27 23:18:00+00:00,LONG,1,8424.75,8425.25,0.5,1.0,0.5,0.5,0.25
2019-11-27 23:21:00+00:00,2019-11-27 23:23:00+00:00,LONG,1,8423.5,8426.0,2.5,5.0,4.5,0.5,0.25
2019-11-28 00:31:00+00:00,2019-11-28 00:32:00+00:00,SHORT,1,8422.25,8422.5,-0.25,-0.5,-1.0,0.5,0.25
2019-11-28 01:43:00+00:00,2019-11-28 01:46:00+00:00,SHORT,1,8429.75,8428.5,1.25,2.5,2.0,0.5,0.25
2019-11-28 02:09:00+00:00,2019-11-28 02:10:00+00:00,SHORT,1,8425.5,8425.75,-0.25,-0.5,-1.0,0.5,0.25
2019-11-28 06:09:00+00:00,2019-11-28 06:10:00+00:00,SHORT,1,8424.5,8425.25,-0.75,-1.5,-2.0,0.5,0.25
2019-11-28 07:11:00+00:00,2019-11-28 07:12:00+00:00,SHORT,1,8430.75,8434.5,-3.75,-7.5,-8.0,0.5,0.25
2019-11-28 07:13:00+00:00,2019-11-28 07:19:00+00:00,SHORT,1,8433.0,8434.25,-1.25,-2.5,-3.0,0.5,0.25
2019-11-28 07:20:00+00:00,2019-11-28 07:21:00+00:00,SHORT,1,8432.5,8432.5,-0.0,-0.0,-0.5,0.5,0.25
2019-11-28 09:19:00+00:00,2019-11-28 09:20:00+00:00,LONG,1,8429.75,8428.5,-1.25,-2.5,-3.0,0.5,0.25
2019-11-28 11:08:00+00:00,2019-11-28 11:16:00+00:00,SHORT,1,8433.75,8437.0,-3.25,-6.5,-7.0,0.5,0.25
2019-11-28 11:17:00+00:00,2019-11-28 11:18:00+00:00,SHORT,1,8435.25,8435.0,0.25,0.5,0.0,0.5,0.25
2019-11-28 11:56:00+00:00,2019-11-28 11:57:00+00:00,SHORT,1,8437.0,8437.0,-0.0,-0.0,-0.5,0.5,0.25
2019-11-28 12:53:00+00:00,2019-11-28 12:54:00+00:00,LONG,1,8441.5,8442.0,0.5,1.0,0.5,0.5,0.25
2019-11-28 16:23:00+00:00,2019-11-28 16:24:00+00:00,SHORT,1,8440.25,8440.25,-0.0,-0.0,-0.5,0.5,0.25
2019-11-28 17:10:00+00:00,2019-11-28 17:18:00+00:00,SHORT,1,8446.5,8447.5,-1.0,-2.0,-2.5,0.5,0.25
2019-11-28 17:19:00+00:00,2019-11-28 17:20:00+00:00,SHORT,1,8446.75,8447.0,-0.25,-0.5,-1.0,0.5,0.25
2019-11-28 17:38:00+00:00,2019-11-28 17:39:00+00:00,SHORT,1,8446.0,8446.5,-0.5,-1.0,-1.5,0.5,0.25
2019-11-28 23:06:00+00:00,2019-11-28 23:07:00+00:00,SHORT,1,8445.25,8446.25,-1.0,-2.0,-2.5,0.5,0.25
2019-11-29 00:49:00+00:00,2019-11-29 00:50:00+00:00,SHORT,1,8445.25,8444.25,1.0,2.0,1.5,0.5,0.25
2019-11-29 01:23:00+00:00,2019-11-29 01:26:00+00:00,LONG,1,8435.25,8434.5,-0.75,-1.5,-2.0,0.5,0.25
2019-11-29 01:27:00+00:00,2019-11-29 01:28:00+00:00,LONG,1,8435.5,8434.5,-1.0,-2.0,-2.5,0.5,0.25
2019-11-29 01:36:00+00:00,2019-11-29 01:38:00+00:00,LONG,1,8433.0,8435.0,2.0,4.0,3.5,0.5,0.25
2019-11-29 01:44:00+00:00,2019-11-29 01:46:00+00:00,LONG,1,8429.5,8430.0,0.5,1.0,0.5,0.5,0.25
2019-11-29 01:49:00+00:00,2019-11-29 01:57:00+00:00,LONG,1,8429.25,8428.75,-0.5,-1.0,-1.5,0.5,0.25
2019-11-29 03:13:00+00:00,2019-11-29 03:14:00+00:00,SHORT,1,8426.25,8424.75,1.5,3.0,2.5,0.5,0.25
2019-11-29 03:39:00+00:00,2019-11-29 03:40:00+00:00,SHORT,1,8422.0,8448.0,-26.0,-52.0,-52.5,0.5,0.25
2019-11-29 05:19:00+00:00,2019-11-29 05:21:00+00:00,LONG,1,8419.25,8419.25,0.0,0.0,-0.5,0.5,0.25
2019-11-29 05:21:00+00:00,2019-11-29 05:22:00+00:00,SHORT,1,8419.25,8419.5,-0.25,-0.5,-1.0,0.5,0.25
2019-11-29 06:00:00+00:00,2019-11-29 06:01:00+00:00,SHORT,1,8418.25,8418.5,-0.25,-0.5,-1.0,0.5,0.25
2019-11-29 06:21:00+00:00,2019-11-29 06:22:00+00:00,SHORT,1,8414.25,8414.5,-0.25,-0.5,-1.0,0.5,0.25
2019-11-29 06:41:00+00:00,2019-11-29 06:42:00+00:00,SHORT,1,8420.0,8434.75,-14.75,-29.5,-30.0,0.5,0.25
2019-11-29 07:41:00+00:00,2019-11-29 07:42:00+00:00,SHORT,1,8422.75,8423.0,-0.25,-0.5,-1.0,0.5,0.25
2019-11-29 07:45:00+00:00,2019-11-29 07:46:00+00:00,SHORT,1,8421.5,8421.75,-0.25,-0.5,-1.0,0.5,0.25
2019-11-29 08:40:00+00:00,2019-11-29 08:41:00+00:00,SHORT,1,8423.5,8425.0,-1.5,-3.0,-3.5,0.5,0.25
2019-11-29 09:26:00+00:00,2019-11-29 09:27:00+00:00,SHORT,1,8429.0,8429.25,-0.25,-0.5,-1.0,0.5,0.25
2019-11-29 10:52:00+00:00,2019-11-29 10:53:00+00:00,SHORT,1,8428.25,8428.25,-0.0,-0.0,-0.5,0.5,0.25
2019-11-29 11:22:00+00:00,2019-11-29 11:23:00+00:00,SHORT,1,8428.75,8429.0,-0.25,-0.5,-1.0,0.5,0.25
2019-11-29 11:47:00+00:00,2019-11-29 11:48:00+00:00,SHORT,1,8434.0,8433.75,0.25,0.5,0.0,0.5,0.25
2019-11-29 12:02:00+00:00,2019-11-29 12:03:00+00:00,SHORT,1,8436.25,8437.25,-1.0,-2.0,-2.5,0.5,0.25
2019-11-29 12:23:00+00:00,2019-11-29 12:24:00+00:00,SHORT,1,8434.75,8435.75,-1.0,-2.0,-2.5,0.5,0.25
2019-11-29 13:25:00+00:00,2019-11-29 13:27:00+00:00,SHORT,1,8448.5,8447.5,1.0,2.0,1.5,0.5,0.25
2019-11-29 14:21:00+00:00,2019-11-29 14:22:00+00:00,LONG,1,8431.25,8431.5,0.25,0.5,0.0,0.5,0.25
2019-12-01 23:04:00+00:00,2019-12-01 23:06:00+00:00,SHORT,1,8455.75,8430.25,25.5,51.0,50.5,0.5,0.25
2019-12-02 00:04:00+00:00,2019-12-02 00:05:00+00:00,SHORT,1,8435.0,8438.75,-3.75,-7.5,-8.0,0.5,0.25
2019-12-02 00:25:00+00:00,2019-12-02 00:26:00+00:00,SHORT,1,8445.0,8444.75,0.25,0.5,0.0,0.5,0.25
2019-12-02 00:53:00+00:00,2019-12-02 00:54:00+00:00,SHORT,1,8445.5,8445.0,0.5,1.0,0.5,0.5,0.25
2019-12-02 02:43:00+00:00,2019-12-02 02:47:00+00:00,SHORT,1,8451.0,8450.75,0.25,0.5,0.0,0.5,0.25
2019-12-02 02:49:00+00:00,2019-12-02 02:51:00+00:00,SHORT,1,8451.0,8450.5,0.5,1.0,0.5,0.5,0.25
2019-12-02 03:30:00+00:00,2019-12-02 03:31:00+00:00,SHORT,1,8449.75,8450.0,-0.25,-0.5,-1.0,0.5,0.25
2019-12-02 03:46:00+00:00,2019-12-02 03:47:00+00:00,SHORT,1,8448.25,8449.0,-0.75,-1.5,-2.0,0.5,0.25
2019-12-02 04:16:00+00:00,2019-12-02 04:17:00+00:00,SHORT,1,8450.75,8452.25,-1.5,-3.0,-3.5,0.5,0.25
2019-12-02 04:52:00+00:00,2019-12-02 04:53:00+00:00,SHORT,1,8448.75,8465.0,-16.25,-32.5,-33.0,0.5,0.25
2019-12-02 05:17:00+00:00,2019-12-02 05:18:00+00:00,SHORT,1,8447.0,8447.0,-0.0,-0.0,-0.5,0.5,0.25
2019-12-02 07:02:00+00:00,2019-12-02 07:03:00+00:00,SHORT,1,8442.5,8443.5,-1.0,-2.0,-2.5,0.5,0.25
2019-12-02 07:25:00+00:00,2019-12-02 07:27:00+00:00,SHORT,1,8459.75,8440.0,19.75,39.5,39.0,0.5,0.25
2019-12-02 07:51:00+00:00,2019-12-02 07:52:00+00:00,SHORT,1,8436.75,8456.5,-19.75,-39.5,-40.0,0.5,0.25
2019-12-02 08:54:00+00:00,2019-12-02 08:55:00+00:00,SHORT,1,8453.0,8453.75,-0.75,-1.5,-2.0,0.5,0.25
2019-12-02 09:47:00+00:00,2019-12-02 09:48:00+00:00,LONG,1,8444.25,8444.5,0.25,0.5,0.0,0.5,0.25
2019-12-02 10:24:00+00:00,2019-12-02 10:25:00+00:00,SHORT,1,8448.25,8449.5,-1.25,-2.5,-3.0,0.5,0.25
2019-12-02 10:48:00+00:00,2019-12-02 10:50:00+00:00,LONG,1,8444.25,8444.5,0.25,0.5,0.0,0.5,0.25
2019-12-02 11:00:00+00:00,2019-12-02 11:01:00+00:00,LONG,1,8460.25,8439.0,-21.25,-42.5,-43.0,0.5,0.25
2019-12-02 11:01:00+00:00,2019-12-02 11:02:00+00:00,SHORT,1,8439.0,8440.5,-1.5,-3.0,-3.5,0.5,0.25
2019-12-02 11:20:00+00:00,2019-12-02 11:21:00+00:00,LONG,1,8432.0,8431.5,-0.5,-1.0,-1.5,0.5,0.25
2019-12-02 13:05:00+00:00,2019-12-02 13:06:00+00:00,SHORT,1,8425.75,8425.0,0.75,1.5,1.0,0.5,0.25
2019-12-02 13:38:00+00:00,2019-12-02 13:39:00+00:00,LONG,1,8412.0,8411.75,-0.25,-0.5,-1.0,0.5,0.25
2019-12-02 15:27:00+00:00,2019-12-02 15:28:00+00:00,LONG,1,8326.0,8306.0,-20.0,-40.0,-40.5,0.5,0.25
2019-12-02 18:07:00+00:00,2019-12-02 18:08:00+00:00,SHORT,1,8311.25,8312.25,-1.0,-2.0,-2.5,0.5,0.25
2019-12-02 18:15:00+00:00,2019-12-02 18:16:00+00:00,SHORT,1,8316.0,8316.25,-0.25,-0.5,-1.0,0.5,0.25
2019-12-02 18:56:00+00:00,2019-12-02 18:57:00+00:00,SHORT,1,8322.0,8321.0,1.0,2.0,1.5,0.5,0.25
2019-12-02 19:23:00+00:00,2019-12-02 19:25:00+00:00,SHORT,1,8357.75,8332.5,25.25,50.5,50.0,0.5,0.25
2019-12-02 19:43:00+00:00,2019-12-02 19:44:00+00:00,SHORT,1,8331.75,8332.75,-1.0,-2.0,-2.5,0.5,0.25
2019-12-02 21:49:00+00:00,2019-12-02 21:50:00+00:00,SHORT,1,8309.75,8311.0,-1.25,-2.5,-3.0,0.5,0.25
2019-12-02 23:18:00+00:00,2019-12-02 23:19:00+00:00,SHORT,1,8310.0,8309.25,0.75,1.5,1.0,0.5,0.25
2019-12-02 23:56:00+00:00,2019-12-02 23:57:00+00:00,SHORT,1,8305.75,8306.0,-0.25,-0.5,-1.0,0.5,0.25
2019-12-03 01:01:00+00:00,2019-12-03 01:02:00+00:00,SHORT,1,8316.0,8318.25,-2.25,-4.5,-5.0,0.5,0.25
2019-12-03 01:09:00+00:00,2019-12-03 01:10:00+00:00,SHORT,1,8318.0,8318.75,-0.75,-1.5,-2.0,0.5,0.25
2019-12-03 01:57:00+00:00,2019-12-03 01:58:00+00:00,SHORT,1,8315.25,8316.0,-0.75,-1.5,-2.0,0.5,0.25
2019-12-03 02:18:00+00:00,2019-12-03 02:19:00+00:00,SHORT,1,8323.0,8322.25,0.75,1.5,1.0,0.5,0.25
2019-12-03 03:00:00+00:00,2019-12-03 03:02:00+00:00,SHORT,1,8344.75,8322.0,22.75,45.5,45.0,0.5,0.25
2019-12-03 03:17:00+00:00,2019-12-03 03:18:00+00:00,SHORT,1,8324.75,8325.0,-0.25,-0.5,-1.0,0.5,0.25
2019-12-03 03:32:00+00:00,2019-12-03 03:33:00+00:00,SHORT,1,8329.25,8329.5,-0.25,-0.5,-1.0,0.5,0.25
2019-12-03 05:35:00+00:00,2019-12-03 05:37:00+00:00,SHORT,1,8335.0,8334.75,0.25,0.5,0.0,0.5,0.25
2019-12-03 05:45:00+00:00,2019-12-03 05:46:00+00:00,SHORT,1,8328.25,8328.25,-0.0,-0.0,-0.5,0.5,0.25
2019-12-03 05:59:00+00:00,2019-12-03 06:00:00+00:00,SHORT,1,8332.75,8334.0,-1.25,-2.5,-3.0,0.5,0.25
2019-12-03 06:43:00+00:00,2019-12-03 06:44:00+00:00,SHORT,1,8324.25,8325.25,-1.0,-2.0,-2.5,0.5,0.25
2019-12-03 07:07:00+00:00,2019-12-03 07:08:00+00:00,SHORT,1,8331.25,8331.5,-0.25,-0.5,-1.0,0.5,0.25
2019-12-03 09:04:00+00:00,2019-12-03 09:06:00+00:00,SHORT,1,8335.0,8334.25,0.75,1.5,1.0,0.5,0.25
2019-12-03 09:41:00+00:00,2019-12-03 09:51:00+00:00,LONG,1,8324.75,8321.75,-3.0,-6.0,-6.5,0.5,0.25
2019-12-03 10:11:00+00:00,2019-12-03 10:13:00+00:00,LONG,1,8314.75,8298.0,-16.75,-33.5,-34.0,0.5,0.25
2019-12-03 10:14:00+00:00,2019-12-03 10:19:00+00:00,LONG,1,8300.0,8284.25,-15.75,-31.5,-32.0,0.5,0.25
2019-12-03 10:20:00+00:00,2019-12-03 10:23:00+00:00,LONG,1,8280.5,8280.0,-0.5,-1.0,-1.5,0.5,0.25
2019-12-03 11:40:00+00:00,2019-12-03 11:41:00+00:00,SHORT,1,8285.0,8284.5,0.5,1.0,0.5,0.5,0.25
2019-12-03 12:36:00+00:00,2019-12-03 12:37:00+00:00,SHORT,1,8278.0,8277.75,0.25,0.5,0.0,0.5,0.25
2019-12-03 17:14:00+00:00,2019-12-03 17:15:00+00:00,SHORT,1,8205.75,8207.25,-1.5,-3.0,-3.5,0.5,0.25
2019-12-03 18:02:00+00:00,2019-12-03 18:03:00+00:00,SHORT,1,8220.0,8219.25,0.75,1.5,1.0,0.5,0.25
2019-12-03 18:29:00+00:00,2019-12-03 18:30:00+00:00,SHORT,1,8230.25,8231.0,-0.75,-1.5,-2.0,0.5,0.25
2019-12-03 18:35:00+00:00,2019-12-03 18:36:00+00:00,SHORT,1,8236.25,8236.25,-0.0,-0.0,-0.5,0.5,0.25
2019-12-03 19:57:00+00:00,2019-12-03 19:58:00+00:00,SHORT,1,8231.75,8253.5,-21.75,-43.5,-44.0,0.5,0.25
2019-12-03 21:59:00+00:00,2019-12-03 23:02:00+00:00,SHORT,1,8274.75,8257.25,17.5,35.0,34.5,0.5,0.25
2019-12-03 23:37:00+00:00,2019-12-03 23:38:00+00:00,SHORT,1,8257.25,8257.75,-0.5,-1.0,-1.5,0.5,0.25
2019-12-04 01:01:00+00:00,2019-12-04 01:02:00+00:00,SHORT,1,8263.75,8248.0,15.75,31.5,31.0,0.5,0.25
2019-12-04 02:33:00+00:00,2019-12-04 02:34:00+00:00,SHORT,1,8253.0,8254.25,-1.25,-2.5,-3.0,0.5,0.25
2019-12-04 03:28:00+00:00,2019-12-04 03:29:00+00:00,SHORT,1,8256.0,8255.75,0.25,0.5,0.0,0.5,0.25
2019-12-04 03:48:00+00:00,2019-12-04 03:49:00+00:00,SHORT,1,8261.75,8261.75,-0.0,-0.0,-0.5,0.5,0.25
2019-12-04 04:47:00+00:00,2019-12-04 04:49:00+00:00,SHORT,1,8264.0,8262.25,1.75,3.5,3.0,0.5,0.25
2019-12-04 04:51:00+00:00,2019-12-04 04:52:00+00:00,SHORT,1,8261.5,8262.0,-0.5,-1.0,-1.5,0.5,0.25
2019-12-04 06:31:00+00:00,2019-12-04 06:32:00+00:00,SHORT,1,8263.5,8264.25,-0.75,-1.5,-2.0,0.5,0.25
2019-12-04 07:02:00+00:00,2019-12-04 07:04:00+00:00,LONG,1,8256.0,8256.25,0.25,0.5,0.0,0.5,0.25
2019-12-04 07:08:00+00:00,2019-12-04 07:12:00+00:00,LONG,1,8254.0,8253.75,-0.25,-0.5,-1.0,0.5,0.25
2019-12-04 07:17:00+00:00,2019-12-04 07:21:00+00:00,LONG,1,8251.25,8252.5,1.25,2.5,2.0,0.5,0.25
2019-12-04 07:29:00+00:00,2019-12-04 07:31:00+00:00,LONG,1,8241.0,8236.75,-4.25,-8.5,-9.0,0.5,0.25
2019-12-04 08:50:00+00:00,2019-12-04 08:51:00+00:00,SHORT,1,8246.75,8246.25,0.5,1.0,0.5,0.5,0.25
2019-12-04 09:07:00+00:00,2019-12-04 09:10:00+00:00,SHORT,1,8308.75,8315.0,-6.25,-12.5,-13.0,0.5,0.25
2019-12-04 09:11:00+00:00,2019-12-04 09:12:00+00:00,SHORT,1,8293.5,8315.0,-21.5,-43.0,-43.5,0.5,0.25
2019-12-04 11:42:00+00:00,2019-12-04 11:43:00+00:00,SHORT,1,8303.5,8303.75,-0.25,-0.5,-1.0,0.5,0.25
2019-12-04 11:57:00+00:00,2019-12-04 11:58:00+00:00,SHORT,1,8304.0,8303.75,0.25,0.5,0.0,0.5,0.25
2019-12-04 15:48:00+00:00,2019-12-04 15:49:00+00:00,SHORT,1,8309.5,8312.25,-2.75,-5.5,-6.0,0.5,0.25
2019-12-04 16:30:00+00:00,2019-12-04 16:31:00+00:00,LONG,1,8312.0,8311.5,-0.5,-1.0,-1.5,0.5,0.25
2019-12-04 19:09:00+00:00,2019-12-04 19:10:00+00:00,SHORT,1,8308.25,8309.25,-1.0,-2.0,-2.5,0.5,0.25
2019-12-04 19:57:00+00:00,2019-12-04 19:58:00+00:00,SHORT,1,8315.0,8315.25,-0.25,-0.5,-1.0,0.5,0.25
2019-12-04 20:28:00+00:00,2019-12-04 20:29:00+00:00,SHORT,1,8304.75,8324.25,-19.5,-39.0,-39.5,0.5,0.25
2019-12-04 20:51:00+00:00,2019-12-04 20:52:00+00:00,SHORT,1,8304.25,8304.75,-0.5,-1.0,-1.5,0.5,0.25
2019-12-04 23:01:00+00:00,2019-12-04 23:02:00+00:00,SHORT,1,8299.0,8299.5,-0.5,-1.0,-1.5,0.5,0.25
2019-12-04 23:04:00+00:00,2019-12-04 23:05:00+00:00,SHORT,1,8299.75,8300.5,-0.75,-1.5,-2.0,0.5,0.25
2019-12-05 01:06:00+00:00,2019-12-05 01:07:00+00:00,SHORT,1,8292.75,8294.0,-1.25,-2.5,-3.0,0.5,0.25
2019-12-05 04:39:00+00:00,2019-12-05 04:40:00+00:00,SHORT,1,8295.5,8295.5,-0.0,-0.0,-0.5,0.5,0.25
2019-12-05 05:32:00+00:00,2019-12-05 05:33:00+00:00,SHORT,1,8288.75,8292.5,-3.75,-7.5,-8.0,0.5,0.25
